codigo_do_material,codigo_de_venda,descrição_do_material,peso_liquido,peso_bruto,comprimento,largura,altura,volume_x
50114792,35153,AGUAS DES COL FLOR LARANJEIRA 150ML TERC,127.5,296.551,59.6,59.6,160.25,569.234
50114631,35183,EKOS DESOD COL FRESCOR DE BURITI 150ML,200,346.916,57,57,189,614.06
50114619,34693,NAT UNA  BATOM MATTE FPS 15 BOCA 50,3.5,28.1,73,24,24,42.048
50114616,34690,NAT UNABATOM MATTE FPS 15 ROSA 51,3.5,28.1,73,24,24,42.048
50114611,35033,CHRONOS POLITENSOR DE SOJA 45+ NOITE,50,132.3,75,75,50,281.25
50114610,35032,CHRONOS RF POLITENSOR DE SOJA 60+,50,65.57,60,60,38,136.8
50114609,35031,CHRONOS POLITENSOR DE SOJA 60+,50,132.3,75,75,50,281.25
50114607,35029,CHRONOS POLITENSOR DE SOJA 45+,50,132.3,75,75,50,281.25
50114606,35028,CHRONOS RF POLITENSOR DE SOJA 30+,50,65.57,60,60,38,136.8
50114605,35027,CHRONOS POLITENSOR DE SOJA 30+,50,132.3,75,75,50,281.25
50114554,35024,TDIA DESOD ROLLON LEITE ALGOD 70ML NOVO,70,117.822,50,52,108,280.8
50114552,35023,TDIA DESOD ROLLON MACADAMIA 70ML NOVO,72,119,50,52,108,280.8
50114551,35022,TDIA DESOD ROLLON SEM PERFUME 70ML NOVO,72,119,50,52,108,280.8
50114542,19950,AQUARELA BATOM COR 17 TERC,4,22.9,26,26,69,46.64
50114444,22560,KAIAK COL CLASSICO 100ML COLOMB LATAM,85,307,78,45.5,146,518.15
50114443,25227,KAIAK COL PULSO MASC 100ML COLOMB LATAM,85,295,78.5,46,148,534.4
50114442,13120,KAIAK COL FEM 100ML COLOMB MLF LATAM,85,298,58,49,184,522.928
50114441,29314,HUMOR COL NO AR 75ML COLOMB MLF LATAM,63.75,275,54.5,48.5,188,496.931
50114428,22560,KAIAK COL CLASSICO 100ML ARG MLF LATAM,86,296.638,78,45.5,146,518.15
50114425,13120,KAIAK COL FEM 100ML ARG MLF LATAM,87.72,300.582,58,49,184,522.928
50114399,7995,HUMOR 2 COL 75ML COLOMB MLF LATAM,63.75,257.7,86,43,125,462.25
50114398,25631,HUMOR 7 COL 75ML COLOMB MLF LATAM,63.75,265,54.5,48.5,188,496.931
50114397,25230,HUMOR 6 COL 75ML COLOMB MLF LATAM,63.75,257.7,86,45,126,487.62
50114396,7994,HUMOR 1 COL 75ML COLOMB MLF LATAM,63.75,272,54.5,48.5,188,496.931
50114395,21762,HUMOR 5 COL 75ML COLOMB MLF LATAM,63.75,262.4,54.5,48.5,188,496.931
50114393,34644,EKOS COL FRESC CACAO 150ML COLOMB LATAM,127.5,345.31,57,57,189,614.06
50114391,34645,EKOS COL FRESC PITAN 150ML COLOMB LATAM,127.5,345.31,53,53,189,530.901
50114337,35258,EKOS POLPA DES HID CRP MOCA BONITA 400 N,400,454.04,74.2,74.2,182.3,1.003.678
50114278,34643,EKOS COL FRESC MARACUJA 150ML ARG LATAM,127.5,348.27,57.5,57.5,192.5,636.453
50114231,34851,SACOLA DE PRESENTE PP MAES 2012,1,47,200,5,190,190
50114212,35101,FACES ESTOJO MAQUIAGEM,7.8,93.6,52,23,102,121.992
50114187,34849,AMO CHAMEGO GEL MASSAGEM ARREPIO 200G,200,292.574,97,97,60,564.54
50114159,34845,SACOLA DE PRESENTE G MAES 2012,1,129.08,102.6,102.6,102.6,1080
50114158,34844,CAIXA DE PRESENTE P MAES 2012,1,104.054,84.34,84.34,84.34,600
50113798,34465,EKOS HIDRA DESOD CRP MARACUJA 100ML,95,126,54,41,152,336.528
50113551,34753,EKOS SAB BARRA MOCA BONITA 90G TERC.,90,92.1,75,68,28,142.8
50113534,34746,EKOS SAB BARRA MASSAG ANDIROBA 100G TERC,103,105.6,65,35,125,284.38
50113503,34744, EKOS SAB ESFOL MISTO 4UN 100G TERC 2012,400,425.811,117,77,52,468.468
50113494,34741,AMO XODO AMOST EAU TOI 3UN 1ML LATAM,2.55,10.2,180,5.5,90,89.1
50113493,34740,AMO CHAM AMOS EAU TOI 3UN 1ML LATAM TERC,5.1,10.5,180,5.5,90,89.1
50113479,34738,SEVE SAB PETAL ROSAS CHAMPAGNE 130G TERC,130,191.56,93.26,93.26,93.26,811.104
50113456,22429,AMO CHAMEGO OLEO MASSAGEM 100ML LATAM,109.5,140.3,52,52,125,338
50113385,29383,NAT UNA DELINEADOR PO GRAFITE 1 TERC,0.7,9.2,16,16,82,21
50113384,29385,NAT UNA DELINEADOR PO AZUL 1 TERC,0.7,9.2,16,16,82,21
50113383,29387,NAT UNA DELINEADOR PO PRETO 1 TERC,0.7,9.2,16,16,82,21
50113381,34695,NAT UNA  TRIO SOMBRA ALTA CINTIL 3 TERC,1.7,28,50,50,20,50
50113380,34694,NAT UNABATOM EFEITO MATTEBOCA 51,3.5,28.1,73,24,24,42.048
50113379,34693,NAT UNA  BATOM EFEITO MATTE BOCA 50,3.5,28.1,73,24,24,42.048
50113378,34692,NAT UNA BATOM VINHO 50 EFEITO MATTE ,3.5,33.7,24,24,73,42
50113377,34691,NAT UNA BATOM MARROM 51 EFEITO MATTE,3.5,28.1,73,24,24,42.048
50113376,34690,NAT UNA  BATOM EFEITO MATTE ROSA 51,3.5,28.1,73,24,24,42.048
50113375,34689,NAT UNA  BATOM EFEITO MATTE ROSA 50,3.5,28.1,73,24,24,42.048
50113374,34688,NAT UNABATOM EFEITO MATTE VERM 51,3.5,28.1,73,24,24,42.048
50113351,34657,AGUAS AMOS DES COL FLOR CEREJ FEM 4ML,3.4,10,15,15,55,12.375
50113350,34656,AGUAS AMOS DES COL FLOR CEREJ FEM 3UN1ML,2.55,10.189,180,5.5,90,89.1
50113334,34652,EKOS RF SH ANDIROBA INT EXP LATAM,300,326.7,80,42,187,628.32
50113323,34625,CHRONOS NECESSAIRE MAES 2012,1,35.2,180,120,25,540
50113303,34649,AGUAS AMOS DES COL LARANJ FLOR FEM 3 1ML,2.55,10.189,60,10,77,46.2
50113282,34661,FACES SOMBRA TRIO VIOLETA,1.8,21.511,53,20,53,56.18
50113279,34446,AGUAS DESO COL LAV ENVOLVENTE 150ML TERC,127.5,293.698,59.6,59.6,160.25,569.234
50113277,34647,EKOS COL FRESCOR MATE MASC 100ML LATAM,85,279.2,66,50,130,429
50113274,34644,EKOS COL FRESCOR CACAU 150ML INT LATAM,127.5,345.31,57,57,189,614.06
50113273,34643,EKOS COL FRESCOR MARACUJA 150ML LATAM,127.5,348.27,57.5,57.5,192.5,636.453
50113269,34660,FACES SOMBRA TRIO ECLIPSE,1.8,21.511,53,20,53,56.18
50113255,34636,EKOS MASCARA NUTRI CASTANHA 200G LATAM,202,269.32,94.8,94.8,58.5,525.74
50113254,34635,EKOS MASCAR HID PROF CAB CACA 200G LATAM,200,269.034,94.8,94.8,58.5,525.74
50113253,34634,FACES SAB LIQUIDO CORP INTENSA  50ML,51.2,70.2,48,36,120,207.36
50113252,34633,FACES HIDRAT DESOD CORP INTENSA 50ML,51.2,70.2,48,36,120,207.36
50113250,34631,FACES DESOD COL INTENSA NAMO 65ML,55.2,224.2,36,36,182,235.872
50113227,34718,CAIXA CONCEITO DIA DAS MAES,1,340.4,96.55,96.55,96.55,900
50113175,34630,SEVE DEMO KIT OLEOS TERC,34.2,39.973,100,45,55,247.5
50113172,34628,TDIA HIDRAT DESOD CORP BANHO PERA 300ML,309,326.722,61.75,61.75,144,549.08
50113171,34627,TDIA HIDRAT DESOD CORP PERA 400ML,410,454.045,61.6,61.6,209,793.06
50113151,34615,EKOS RF SAB LIQ CACAU 250ML INT LATAM,250,287,71.3,38.8,188.8,522.3
50113132,34608,EKOS SAB LIQ MAOS PITANGA 250ML LATAM,252.5,297,66.1,66.1,155.8,680.72
50113129,34606,EKOS SAB LIQ MAOS MARACUJA 250ML LATAM,252.5,290.5,66.1,66.1,155.8,680.72
50113125,34602,EKOS SAB BAR REFRESC 4UN 100G LATAM TERC,400,426.116,117,77,52,468.47
50113118,34595,EKOS RF SHAMPOO HIDRATANTE CACAU LATAM,309,335.503,80,42,187,628.32
50113113,34590,EKOS RF SH PERFUME DE PITANGA INT LATAM,309,339.655,80.1,42,187.9,632.13
50113109,34586,EKOS RF SHAMPOO MARACUJA INT EXP LATAM,300,335,80.1,42,187.9,632.13
50113106,34584,EKOS POLPA HID MAOS ACAI 75G INT LATAM,75,96.889,48,36,131,226.36
50113105,34583,EKOS POLPA CREMOS CORPO ACAI 400ML LATAM,196.68,450.237,74.2,74.2,183.6,1010.83
50113100,34579,EKOS POLPA HID MAOS CACAU 75G INT LATAM,75,97,48,36,131,226.36
50113099,34578,EKOS OLEO MASSAGEM ANDIROBA 100ML LATAM,100,107.145,42.5,42.5,119.3,215.48
50113098,34577,EKOS OLEO TRIFASICO ACAI 200ML INT LATAM,192,218,48.5,48.5,168.5,396.35
50113088,34567,EKOS POLPA HID MANTEIGA CACAU 200G LATAM,200,271.288,94.8,94.8,58.5,525.74
50113086,34566,EKOS RF POLPA CREM ANDIROBA 400ML LATAM,400,439.82,79,47,207.7,771.19
50113009,34498,CHRONOS SERUM INTENSIVO FR,30,136.3,38,36,113,154.584
50112976,34493,NAT UNA BLUSH BASTAO CORAL TERC,9.5,39.7,30,30,105,94.5
50112975,34492,NAT UNA BLUSH BASTAO ROSA TERC,9.5,39.7,30,30,105,94.5
50112974,34491,NAT UNA BASE BASTAO MARROM MEDIO TERC,9.5,39.7,30,30,105,94.5
50112972,34489,NAT UNA BASE BASTAO MARROM CLARO TERC,9.5,39.7,30,30,105,94.5
50112971,34488,NAT UNA BASE BASTAO BEGE MELTERC,9.5,39.7,30,30,105,94.5
50112970,34487,NAT UNA BASE BASTAO BEGE CLARO TERC,9.5,39.7,30,30,105,94.5
50112951,34077,TODODIA HIDRAT ORQUIDEA MAOS 50ML TERC,50.01,70.04,48,36,115,198.72
50112880,34464,EKOS SAB LIQ MARACUJA ROXO 100ML TERC,120,120.22,71.3,38,188.8,511.535
50112793,34438,CPV COPO COR LARANJA 2012,312.65,332.24,107.86,107.86,107.86,1.254.792
50112792,34437,CPV COPO COR ROXO 2012,312.65,335,107.86,107.86,107.86,1.254.792
50112791,34436,CPV COPO COR VERDE 2012,312.65,331.4,107.86,107.86,107.86,1.254.792
50112789,34434,CPV MORINGA E COPO 2013,1,876.531,131,135,207,3.660.795
50112650,34383,NAT UNA BATOM INTENSO LARANJA 2 FPS 15,3.5,33.7,24,24,73,42
50112649,34382,NAT UNA BATOM INTENSO ROSA 10 FPS 15,3.5,33.7,24,24,73,42
50112644,34378,NAT UNA  TRIO SOMBRA ALTA CINTI L 2 TERC,1.7,28,50,20,50,50
50112643,34377,NAT UNA  TRIO SOMBRA ALTA CINTI L 1 TERC,1.7,28,50,20,50,50
50112492,34366,EKOS RF POLPA LEIT CRP CASTA 400ML LATAM,400,438.763,79.5,46.5,208,768.924
50112415,34327,NAT UNA DUO DE SOMBRAS 11 TERC,1.7,28,50,20,50,50
50112414,34326,NAT UNA DUO DE SOMBRAS 10 TERC,1.7,28,50,20,50,50
50112413,34325,NAT UNA DUO DE SOMBRAS 9 TERC,1.7,28,50,20,50,50
50112405,34317,NAT UNA BATOM PEROLA BOCA 41,3.5,33.7,24,24,73,42
50112404,34316,NAT UNA BATOM PEROLA VERMELHO 42,3.5,33.7,24,24,73,42
50112403,34315,NAT UNA BATOM PEROLA CORAL 41,3.5,33.7,24,24,73,42
50112402,34314,NAT UNA BATOM PEROLA ROSA 43,3.5,33.7,24,24,73,42
50112364,34360,EKOS AMOS SCH SH COND ANDIROBA 6UN 8ML,48,58.736,195,7,100,136.5
50112347,34333,FACES GLOSS ROSA,3.5,12.6,20,20,88,35.2
50112345,30476,EKOS SAB BAR ANDIROBA ESF NOVO 100G TERC,100,103.4,52,85,29,128.18
50112344,30474,EKOS SAB BARRA BURITI ESF NOVO 100G TERC,100,102.51,48,77,29,107.184
50112343,30471,EKOS SAB BARRA CASTANHA NOVO 100G TERC,100,103.456,52,85,29,128.18
50112342,30481,EKOS SAB BARRA MARACUJA NOVO 100G TERC,100,103.456,65,30,104,202.8
50112341,30479,EKOS SAB BARRA PITANGA NOVO 100G TERC,100,101.81,65,30,104,202.8
50112340,34267,M&B AMOS SCH SAB LIQ CAB CRP 3U7ML TERC,21,26,33.8,33.8,33.8,38.6
50112308,34265,NAT UNA SOMBRA CREME PRATA 2 TERC,2.5,16.5,16,16,141,36.1
50112307,34264,NAT UNA SOMBRA CREME PRETA 1 TERC,2.5,16.5,16,16,141,36.1
50112304,34261,NAT UNA RF DUO BLUSH BRONZE,12.5,34.5,85,16,85,115.6
50112299,29378,NAT UNA SOMBRA CREME PRATA 1 TERC,2.5,16.5,16,16,141,36.1
50112298,29377,NAT UNA SOMBRA CREME NUDE 1 TERC,2.5,16.5,16,16,141,36.1
50112297,29382,NAT UNA SOMBRA CREME AZUL 1 TERC,2.5,16.5,16,16,141,36.1
50112230,34242,EKOS RF SH LEIT NUTR CASTAN 300 LATAM,309,338.554,80.1,42,187.9,632.13
50112105,34201,AQUARELA BLUSH TRIO COR 2,4.5,44.7,76,20,76,115.52
50112104,34200,AQUARELA BLUSH TRIO COR 1,4.5,44.7,76,20,76,115.52
50112103,34199,AQUARELA QUINTETO DE SOMBRAS COR 3,4.5,45.6,76,20,76,115.52
50112101,34197,AQUARELA  DUO DE SOMBRAS COR 10,1.2,21.8,53,18,53,50.562
50112100,34196,AQUARELA  DUO DE SOMBRAS COR 9,1.2,21.8,53,18,53,50.562
50112059,34186,AQUARELA  DUO DE SOMBRAS COR 8,1.2,21.8,53,18,53,50.562
50112058,34185,AQUARELA LAPIS PARA OLHOS DUO COR03 TERC,1.4,8,15,15,140,31.5
50112057,34184,AQUARELA LAPIS PARA OLHOS DUO COR02 TERC,1.4,8,15,15,140,31.5
50112056,34183,AQUARELA LAPIS PARA OLHOS DUO COR01 TERC,1.4,8,15,15,140,31.5
50112055,34182,AQUARELA BATOM BRILHO CINTIL FPS8 COR 4,3.5,22.9,26,26,69,46.644
50112054,34181,AQUARELA BATOM BRILHO CINTIL FPS8 COR 3,3.5,22.9,26,26,69,46.644
50112053,34180,AQUARELA BATOM BRILHO CINTIL FPS8 COR 2,3.5,22.9,26,26,69,46.644
50112051,34179,AQUARELA BATOM BRILHO CINTIL FPS8 COR 1,3.5,22.9,26,26,69,46.644
50112012,34138,FACES BATOM BRIL SABOR CARAMEL VERM FPS8,3.5,16.45,23,23,62.5,33.063
50112007,34176,FACES KIT NECESSAIRE PELE OLEOSA,24.5,24.5,130,30,100,390
50111952,34133,EKOS KIT VIVENCIA CACAU 2012,75,149.1,171,175,30,897.75
50111785,34137,EKOS DEMO DES COL MATE  VERDE 1U4ML TERC,3.4,10,15,15,55,12.375
50111783,34093,NAT UNA SOMBRA DUO ALTA CINTIL 8 TERC,1.7,28,50,20,50,50
50111780,34090,FACES MINI LAPIS OLHOS PRETO ROCK TERC,0.8,6.3,15,15,106.5,23.962
50111777,34173,SACOLA PASCOA 2012,1,50,58.98,58.98,58.98,205.205
50111770,34089,ERVA DOCE SAB SORTIDOS 4UN 90G TERC,370.1,394.5,117,81,59,559.143
50111748,34087,FACES SOMBRA TRIO PRETO ROCK,1.8,21.51,53,20,53,56.18
50111742,34081,FACES BLUSH COMPACTO ROSA ESTILO,3,21.9,53,20,53,56.18
50111741,34080,TODODIA SAB BARRA ORQUIDEA MAE 2012 TERC,186,198,71,29,144,296.5
50111740,34079,TODODIA HIDRAT ORQUIDEA PES 50ML,48.9,70.45,48,36,115,198.72
50111729,34077,TODODIA HIDRAT ORQUIDEA MAOS 50ML,50.01,70.04,48,36,115,198.72
50111593,32737,EKOS ACAI DES CORP CREM 400ML 2011 TERC,392,452.718,74,74,182,996.632
50111537,34074,KAIAK DEMO DES COL 1UN 4ML 2012,3.4,10,15,15,55,12.375
50111498,33994,AMO ESQUENTA DEMO DES COL MASC  1UN 4ML,3.4,10,15,15,55,12.375
50111497,33993,AMO ESQUENTA AMOS DES COL MASC 3UN 1ML,2.55,10.189,180,5.5,90,89.1
50111495,33992,AMO ESQUENTA BALM FLUIDO POS BARBA,99,129.8,52,52,125,338
50111248,33868,FACES DESOD COL SUPERSTILO 20ML TERC,17.5,67.669,26,26,118,79.77
50111111,33835,CPV FOLHETO KIT INICIO TERC,1,3.4,17.54,17.54,17.54,5.4
50111065,33806,EKOS DES COL FRESCOR PITANGA 75ML 2011,63.8,176.579,46,46,130,275.08
50111019,33767,AGUAS KIT 1 DEMO PERF CICLO 17 TERC,17,53.601,100,45,55,247.5
50110923,33766,NAT UNA ESTOJO MAQ SOMBRAS FLOR TERC,63.3,63.3,82,21,75,129.2
50110911,33714,EKOS KIT DEMO PERF CICLO 17 TERC,26,71.602,100,45,55,247.5
50110851,33717,KIT PERF 2 DEMO CICLO 17 TERC,34.9,88.5,100,45,55,247.5
50110790,33637,CHRONOS MINI LOCAO ADSTRINGENTE,49.5,79.3,37,37,95,130.1
50110789,33629,CHRONOS MINI GEL DE LIMPEZA ESFOLIANTE,49.5,75.242,37,37,95,130.1
50110788,33636,CHRONOS MINI LOCAO TONICA,52.3,79.3,37,37,95,130.1
50110787,33869,CHRONOS MINI EMULSAO LIMPEZA,52.3,79.3,37,37,95,130.1
50110725,33635,FACES MINI SAB LIMPEZA PROFUN ROSTO 30ML,30,45.4,42,32,101,135.74
50110724,33634,FACES MINI SAB CREME ROSTO 30ML,29.95,45.4,42,32,101,135.74
50110721,33631,FACES MINI HIDRAT ROSTO LIVRE OLEO 30ML,30.3,45.7,42,32,101,135.74
50110720,33630,FACES MINI HIDRAT ROSTO FPS15 30ML,28.95,44.35,42,32,101,135.74
50110690,33585,TDIA HID COLO BRACOS PERNAS ILUMINAD 70G,71,92.372,48,36,160,276.48
50110687,33548,TDIA RF HIDR DESOD CORP ILUMI 400ML TERC,416,438.781,100,35,240,840
50110682,33582,TODODIA HIDRAT BANHO INVERNO 300ML FR,300,324.49,61.75,61.75,144,549.081
50110667,33713,SOU HIDR DES CORPO PELE SECA 200ML TERC,205.5,210.008,143,93,30,398.97
50110666,33721,SOU HID DES CORPO PELE NORMAL 200ML TERC,205.5,210.801,143,93,30,398.97
50110663,33577,SOU SABONETE LIQ CREMOSIDADE 200ML TERC,205.5,214,143,93,30,398.97
50110660,33711,SOU MASCARA CONDIC CAB LISO 200ML TERC,202.9,211.6,143,93,30,398.97
50110659,33710,SOU MASCARA CONDIC CAB DANIF 200ML TERC,188.2,211.338,143,93,30,398.97
50110654,33705,SOU CR PENTEAR COND CAB DANIF 200ML TERC,186,210.055,124,30,140,520.8
50110642,33570,SOU CONDICIONADOR CAB DANIF 200ML TERC,188.2,213.43,143,93,30,398.97
50110641,33569,SOU CONDIC CAB CACHEADO 200ML TERC,201.5,203.008,143,93,30,398.97
50110639,33568,SOU CONDICIONADOR CAB SECO 200ML TERC,188.2,208.004,143,93,30,398.97
50110636,33566,SOU SHAMPOO CAB LISO 200ML TERC,206.94,209.45,143,93,30,398.97
50110635,33565,SOU SHAMPOO CAB DANIFICADO 200ML TERC,196.5,214.754,143,93,30,398.97
50110634,33564,SOU SHAMPOO CAB CACHEADO 200ML TERC,202.9,211.6,143,93,30,398.97
50110633,33563,SOU SHAMPOO CAB SECO 200ML TERC,196.5,214.924,143,93,30,398.97
50110600,33775,FACES SOMBRA DUO ROSA,1.8,12.3,47,15,47,33.13
50110567,33782,AQUARELA  BATOM LIQUIDO COR 7,7,23.58,19.5,19.5,122,46.39
50110564,33784,AQUARELA BLUSH DUO COR 4,4.5,45.6,76,20,76,115.52
50110562,33786,AQUARELA PALETTE COR2 SOMBRA DELINEAD,4.5,45.6,76,20,76,115.52
50110561,33787,AQUARELA PALETTE COR1 SOMBRA DELINEAD,4.5,45.6,76,20,76,115.52
50110557,33790,AQUAR LAPIS RETRATIL COR 2 AZUL TERC,0.3,7.16,15,15,140,31.5
50110556,33791,AQUAR LAPIS RETRATIL COR 1 PRETO TERC,0.3,7.16,15,15,140,31.5
50110555,33792,AQUARELA GLOSS LABIAL TRIFASICO COR 3,7,23.58,19.5,19.5,122,46.39
50110554,33793,AQUARELA GLOSS LABIAL TRIFASICO COR 2,7,23.58,19.5,19.5,122,46.39
50110553,33794,AQUARELA GLOSS LABIAL TRIFASICO COR 1,7,23.58,19.5,19.5,122,46.39
50110537,33800,AQUARELA BATOM MATTE COR 1 FPS 8,3.5,22.9,26,26,69,46.644
50110536,33723,NAT UNA PINCEL PARA PO E BLUSH TERC,1,30,30,33,70,69.3
50110535,33801,AQUARELA BATOM FPS 8 COR 57,3.5,22.545,26,26,69,46.644
50110534,33802,AQUARELA BATOM FPS 8 COR 56.,3.5,22.412,26,26,69,46.644
50110532,33805,AQUARELA BATOM FPS 8 COR 22,3.5,22.834,26,26,69,46.644
50110517,31367,NAT UNA BATOM PEROLA MARROM 40,3.5,34,24,24,73,42
50110516,31366,NAT UNA BATOM PEROLA CORAL 40,3.5,34,24,24,73,42
50110515,31365,NAT UNA BATOM PEROLA VERMELHO 40,3.5,34,24,24,73,42
50110510,33771,EKOS AMOS DES COL FRESCOR DE MATE 1ML,2.55,10.4,390,2,95,74.1
50110499,25913,TDIA RF HID DES CRP PESSEGO 400ML N TERC,416,425,100,35,240,840
50110496,25915,TDIA RF HID DES CRP ALECRIM 400ML N TERC,416,425,100,35,240,840
50108081,33535,TD DESOD SPRAY CORP FRUT VERMELHAS 200ML,178,229.2,55,55,168,508.2
50108068,33533,TD DESOD SPRAY CORP MACADAMIA 200ML,178,228,55,55,168,508.2
50107905,33363,AQUARELA BATOM PONTO DE LUZ COR 222.,3.5,22.9,26,26,69,46.644
50107895,33365,AQUARELA BATOM PONTO DE LUZ COR 202.,3.5,22.9,26,26,69,46.644
50107891,33367,AQUARELA DELINEADOR COR 3 SIANINHA TERC,3,11.4,18.5,18.5,103,35.25
50107890,33362,AQUARELA GLOSS COR 21.,7,23.58,19.5,19.5,122,46.391
50107889,33364,AQUARELA GLOSS COR 20.,7,23.58,19.5,19.5,122,46.391
50107887,33360,AQUARELA GLOSS COR 15.,7,23.58,19.5,19.5,122,46.391
50107877,33361,AQUARELA GLOSS COR 10.,7,23.58,19.5,19.5,122,46.391
50107849,33511,BOLSA FOTOEQUILIBRIO 2011,1,479.971,139,139,139,2.685.619
50107815,33368,AQUARELA BATOM BRILHO COR 7 FPS 8.,3.5,22.9,26,26,69,46.644
50107814,33512,NECESSAIRE FOTOEQUILIBRIO 2011,24.5,24.5,78.04,78.04,78.04,475.2
50107813,33373,FOTOEQ LOCAO PROTETORA CORPO FPS30 50ML,51,73.3,56,31,94,163.184
50107713,33306,NAT UNA BATOM INTENSO FPS15 MARROM 4,3.5,33.7,24,24,73,42
50107712,33307,NAT UNA BATOM INTENSO FPS15 BOCA 4,3.5,28.1,73,24,24,42.048
50107711,33308,NAT UNA BATOM INTENSO FPS15 UVA 1,3.5,33.7,24,24,73,42
50107710,33309,NAT UNA BATOM INTENSO FPS15 VINHO 2,3.5,33.7,24,24,73,42
50107697,30831, NAT UNA LAPIS OLHOS METAL PRATA 1,0.6,9.5,15,15,150,33.75
50107696,30838,NAT UNA LAPIS OLHOS METAL AZUL 1,0.6,9.5,15,15,150,33.75
50107692,30839,NAT UNA LAPIS OLHOS METAL VERDE 1,0.6,9.5,15,15,150,33.75
50107689,33312,NAT UNA BATOM INTENSO FPS15 ROSA 8,3.5,33.7,24,24,73,42
50107688,33313,NAT UNA BATOM INTENSO FPS15 VERMELHO 4,3.5,33.7,24,24,73,42
50107600,33256,AQUARELA DUO DE SOMBRAS COR 3,1.2,21.8,53,18,53,50.562
50107596,33257,NAT AQUARELA BATOM PONTOS DE LUZ 220,3.5,22.9,26,26,69,46.644
50107595,33258,NAT AQUARELA BATOM PONTOS DE LUZ 214,3.5,22.9,26,26,69,46.644
50107594,33259,NAT AQUARELA BATOM PONTOS DE LUZ 211,3.5,22.9,26,26,69,46.644
50107592,33260,NAT AQUARELA BATOM PONTOS DE LUZ 209,3.5,22.9,26,26,69,46.644
50107591,33261,NAT AQUARELA BATOM PONTOS DE LUZ 207,3.5,22.9,26,26,69,46.644
50107590,33262,NAT AQUARELA BATOM PONTOS DE LUZ 204,3.5,22.9,26,26,69,46.644
50107589,33263,NAT AQUARELA BATOM PONTOS DE LUZ 203,3.5,22.9,26,26,69,46.644
50107588,33264,NAT AQUARELA BATOM PONTOS DE LUZ 201,3.5,22.9,26,26,69,46.644
50107526,33281,NAT UNA RF ILUMINADOR OLHOS E ROSTO,10,34.8,85,16,85,115.6
50107435,33192,EKOS AGUA DE BANHO CAPITIU 200ML,200,235,74,74,132,722.832
50107424,33133,FACES GLOSS MAX BRIL GROSELHA SECR TERC,8,14.029,25,25,81,50.63
50107175,30421,EKOS RF POLPA  LEITE CASTANH 400ML TERC,400,438.763,79.5,46.5,208,768.924
50107170,29414,EKOS POLPA PARA CORPO BURITI 400ML TERC,400,453.3,74.2,74.2,183.6,1.010.836
50107169,29416,EKOS NECT HIDRA CRP MARACUJA  400ML TERC,400,453.3,74.2,74.2,182.3,1.003.678
50107109,33143,CPV CAM ADULT MASC 2011 TAM GG,1,213.24,94.35,94.35,94.35,840
50107108,33144,CPV CAM ADULT MASC 2011 TAM G,1,198.64,94.35,94.35,94.35,840
50107107,33145,CPV CAM ADULT MASC 2011 TAM M,1,182.08,94.35,94.35,94.35,840
50107106,33146,CPV CAM ADULT MASC 2011 TAM P,1,168.72,94.35,94.35,94.35,840
50107105,33147,CPV CAM ADULT FEM 2011 TAM GG,1,149.64,94.35,94.35,94.35,840
50107104,33148,CPV CAM ADULT FEM 2011 TAM G,1,141.88,94.35,94.35,94.35,840
50107102,33150,CPV CAM ADULT FEM 2011 TAM P,1,117.68,94.35,94.35,94.35,840
50107101,33151,CPV CAM ADULT FEM 2011 TAM PP,1,109.08,94.35,94.35,94.35,840
50107100,33181,CPV BOLSA DE COMPRAS 2011,69.9,71,160.7,15,160,385.68
50107089,33180,SEVE RF VEGETAL DES CORP NUANCES 200ML,182,205.371,71.5,38.5,160,440.44
50107070,33056,NAT UNA BLUSH ILUMINADOR BRONZE 2 TERC,2.2,28,50,20,50,50
50107045,33060,AQUARELA GLOSS LABIAL COR 31,7,23.58,19.5,19.5,122,46.391
50107044,33059,AQUARELA BATOM FPS 8 COR 65,3.5,22.671,26,26,69,46.644
50106999,33052,NATURA HOMEM CLASSICO DESOD ROLL ON,75,115.6,50,52,108,280.8
50106998,33053,NATURA HOMEM ION DESOD ROLL ON,75,115.6,50,52,108,280.8
50106976,33031,NAT UNA BATOM INTENSPO FPS 15 ROSA 7,3.5,33.7,24,24,73,42
50106975,33032,NAT UNA BATOM INTENSPO CORAL 4 FPS 15,3.5,33.7,24,24,73,42
50106958,33043,NAT UNA RF PALETTE SOMBRAS COR3 TERC,10,34.8,85,16,85,115.6
50106949,33057,NAT UNA BLUSH ILUMINADOR ROSA 2 TERC,2.2,28,50,20,50,50
50106945,16303,TODODIA SAB BARRA PV MACAD TERC LATAM,450,494.35,73,69.5,151,766.099
50106943,22937,TODODIA SAB BARRA PV ALGODAO TERC LATAM,450,494.35,73,69.5,151,766.099
50106942,16302,TODODIA SAB BARRA FR VERMELHAS MLF TERC,450,494.35,73,69.5,151,766.099
50106908,33041,CHRONOS AMOSTRA MARAII 45G3 E 30G3,2.4,15,90,80,5,36
50106880,32970,FACES BATOM NUDE DELICADO,3.5,17.8,23,23,62.5,33.063
50106879,32971,FACES BATOM ROSA CARINHO,3.5,17.8,23,23,62.5,33.063
50106878,32972,FACES BATOM CORAL OUSADIA,3.5,17.8,23,23,62.5,33.063
50106877,32973,FACES BATOM ROSA ALEGRIA,3.5,17.8,23,23,62.5,33.063
